norm_id,stat_id,norm.,freq.
5750,2876,plotted,1
5751,2877,extent,5
5752,2878,lightly,1
5753,2879,planking,2
5754,2880,fastenings,1
5755,2881,treenails,1
5756,2882,inspected,3
5757,2883,anchor,2
5758,2884,dragged,2
5759,2885,diver,1
5760,2886,trail,3
5761,2887,installed,28
5762,2887,install,44
5763,2887,installing,15
5764,2887,Installing,2
5765,2887,Install,1
5766,2888,Dear,1
5767,2888,dear,3
5768,2889,dependent,5
5769,2890,wise,2
5770,2891,secure,3
5771,2891,secured,1
5772,2892,detrimental,1
5773,2893,fatal,4
5774,2894,mistake,4
5775,2894,mistaken,2
5776,2895,eea,3
5777,2896,thicker,1
5778,2896,thick,3
5779,2897,Treaty,1
5780,2898,amendments,5
5781,2898,amendment,1
5782,2899,Brussels,2
5783,2900,supervision,3
5784,2901,conform,3
5785,2901,conforms,1
5786,2901,conforming,1
5787,2902,halfway,1
5788,2903,membership,15
5789,2904,impose,1
5790,2904,imposing,1
5791,2905,tariffs,1
5792,2905,Tariff,1
5793,2905,tariff,1
5794,2906,External,1
5795,2907,enormous,6
5796,2908,cap,2
5797,2908,capped,2
5798,2909,rational,2
5799,2910,agriculture,3
5800,2911,tractor,1
5801,2912,wheat,2
5802,2913,remotely,2
5803,2914,driest,1
5804,2914,dry,3
5805,2915,county,5
5806,2916,prairies,1
5807,2917,farmers,4
5808,2918,herds,2
5809,2919,flocks,2
5810,2920,birds,6
5811,2920,bird,1
5812,2921,fields,4
5813,2921,field,11
5814,2922,supplemented,2
5815,2923,cheap,4
5816,2923,cheapest,2
5817,2923,cheaper,4
5818,2923,Cheap,1
5819,2924,imported,4
5820,2925,fodder,1
5821,2926,bread,2
5822,2927,superb,8
5823,2927,Superb,1
5824,2928,selenium,2
5825,2929,preventative,2
5826,2930,Canadian,2
5827,2931,soil,6
5828,2932,grass,2
5829,2933,recreation,1
5830,2934,concrete,14
5831,2935,pens,1
5832,2935,penned,1
5833,2936,Nazi,34
5834,2936,nazi,1
5835,2936,Nazis,4
5836,2937,cereals,1
5837,2938,meat,2
5838,2939,ploughed,1
5839,2939,ploughing,1
5840,2940,meadows,1
5841,2941,richly,1
5842,2942,manured,1
5843,2943,poultry,8
5844,2944,excreta,1
5845,2945,wartime,3
5846,2946,blockade,1
5847,2947,artificial,1
5848,2948,fertiliser,1
5849,2949,starved,1
5850,2949,starving,1
5851,2950,submission,7
5852,2950,submissions,2
5853,2950,Submission,1
5854,2951,subsidies,1
5855,2952,confine,2
5856,2953,climate,4
5857,2953,Climate,1
5858,2954,vegetables,2
5859,2954,vegetable,1
5860,2955,temperate,1
5861,2956,dairy,1
5862,2957,upper,3
5863,2958,slopes,2
5864,2958,slope,1
5865,2959,accelerate,3
5866,2960,erosion,1
5867,2961,humus,1
5868,2962,binds,1
5869,2962,bound,3
5870,2962,bind,1
5871,2962,binding,1
5872,2963,rotten,2
5873,2964,straw,3
5874,2965,mp,3
5875,2965,mps,4
5876,2966,tons,2
5877,2967,topsoil,1
5878,2968,Land,5
5879,2969,Common,1
5880,2970,Fisheries,1
5881,2971,Policy,9
5882,2972,ugly,2
5883,2973,repeal,1
5884,2973,repealed,1
5885,2974,rent,3
5886,2974,rented,1
5887,2975,plummet,1
5888,2976,industrial,15
5889,2976,Industrial,1
5890,2977,Germans,2
5891,2978,screaming,1
5892,2979,penetration,1
5893,2980,unemployment,4
5894,2980,Unemployment,2
5895,2981,former,9
5896,2982,Soviet,1
5897,2983,Russians,2
5898,2984,memories,3
5899,2984,memory,4
5900,2985,allies,1
5901,2986,looted,1
5902,2987,raped,1
5903,2987,rape,1
5904,2988,unique,16
5905,2989,freedom,13
5906,2989,Freedom,3
5907,2990,slogan,1
5908,2991,Referendum,1
5909,2992,Communist,1
5910,2993,Warmest,1
5911,2993,warm,7
5912,2993,warms,1
5913,2994,Training,8
5914,2995,Release,1
5915,2995,release,2
5916,2996,Date,9
5917,2997,combat,5
5918,2998,bee,3
5919,2998,Bees,1
5920,2999,beekeepers,2
5921,2999,beekeeper,1
5922,3000,Scotland,23
5923,3001,monitoring,6
5924,3002,infected,2
5925,3002,Infected,1
5926,3003,colonies,4
5927,3004,die,6
5928,3004,died,4
5929,3004,dying,3
5930,3005,honey,4
5931,3006,wax,1
5932,3006,waxed,3
5933,3007,pollination,1
5934,3008,wild,4
5935,3009,flowers,5
5936,3009,flowered,1
5937,3009,flower,1
5938,3010,campus,1
5939,3011,notifiable,1
5940,3012,Diseases,1
5941,3013,Order,4
5942,3014,external,8
5943,3015,honeybees,1
5944,3015,honeybee,1
5945,3016,breed,1
5946,3016,Breeding,1
5947,3016,breeding,1
5948,3017,adult,7
5949,3017,Adult,1
5950,3017,adults,9
5951,3018,mite,2
5952,3018,mites,1
5953,3019,brood,1
5954,3020,cell,1
5955,3020,cells,8
5956,3020,Cells,1
5957,3021,immature,2
5958,3022,eggs,3
5959,3022,egg,1
5960,3023,pupa,1
5961,3024,Estate,1
5962,3025,News,1
5963,3026,Corporate,4
5964,3027,Officer,4
5965,3028,sac.,1
5966,3029,ea,6
5967,3030,Carbon,2
5968,3031,Integration,4
5969,3032,nba,3
5970,3033,pc,14
5971,3033,pcs,2
5972,3034,unparalleled,1
5973,3035,platforms.,1
5974,3036,online,43
5975,3036,Online,10
5976,3037,mobile,9
5977,3037,mobiles,1
5978,3038,President,9
5979,3039,Studios.,1
5980,3040,intellectual,2
5981,3041,integrated,5
5982,3041,integrates,1
5983,3041,integrating,2
5984,3041,integrate,2
5985,3042,console,2
5986,3042,consoles,1
5987,3043,pioneer,1
5988,3043,pioneered,2
5989,3044,generation,7
5990,3045,gen,1
5991,3046,Frank,2
5992,3047,Executive,9
5993,3048,Manager,12
5994,3048,manager,1
5995,3049,diverse,3
5996,3050,sai,1
5997,3050,say,1
5998,3051,appetite,2
5999,3052,offering,3
6000,3053,court,10
6001,3053,courts,3
6002,3054,authentic,6
6003,3055,athletic,2
6004,3056,characters,9
6005,3056,character,7
6006,3056,Characters,1
6007,3056,Character,1
6008,3057,perennial,2
6009,3058,fifa,1
6010,3059,nfl,2
6011,3060,franchises,2
6012,3060,franchise,1
6013,3061,Online,24
6014,3062,romp,1
6015,3063,paws,1
6016,3064,seeking,2
6017,3064,Seek,3
6018,3064,seek,2
6019,3064,sought,2
6020,3064,seeks,1
6021,3064,Seeking,1
6022,3065,intense,5
6023,3066,adventure,2
6024,3066,adventures,1
6025,3067,Half-Life,1
6026,3068,circulating,1
6027,3069,globe,4
6028,3070,portfolio,6
6029,3071,casual,4
6030,3072,athletes,1
6031,3073,Ref,5
6032,3073,ref,1
6033,3074,wrench,1
6034,3075,spanners,5
6035,3076,broached,3
6036,3077,jaw,6
6037,3077,jaws,2
6038,3078,offset,7
6039,3078,offsets,1
6040,3079,angle,4
6041,3080,degrees,12
6042,3080,degree,23
6043,3081,alloy,1
6044,3082,bright,5
6045,3083,nickel,1
6046,3084,chrome,1
6047,3085,plated,1
6048,3086,dimensions,3
6049,3086,dimension,3
6050,3087,af,3
6051,3088,vat,10
6052,3089,Set,10
6053,3090,af,5
6054,3091,nut,2
6055,3092,Tools,2
6056,3093,powerful,5
6057,3094,specialises,3
6058,3094,specialising,3
6059,3094,specialised,4
6060,3094,specialise,1
6061,3095,mechanics,1
6062,3096,conscious,6
6063,3097,enthusiast,1
6064,3098,specifications,6
6065,3098,specification,6
6066,3098,Specification,1
6067,3099,federal,1
6068,3100,storage,4
6069,3101,wallet,2
6070,3102,Supplied,1
6071,3102,supplying,2
6072,3102,supplied,7
6073,3102,supply,15
6074,3102,supplies,5
6075,3103,Regulatory,3
6076,3104,Good,5
6077,3105,Practice,2
6078,3106,Financial,4
6079,3107,explanation,3
6080,3108,regulatory,6
6081,3109,housing,5
6082,3110,compliance,3
6083,3111,associations,2
6084,3112,adequate,3
6085,3113,recourse,1
6086,3114,Analysis,5
6087,3115,assessing,1
6088,3115,assessed,4
6089,3115,assesses,2
6090,3115,Assessing,1
6091,3115,assess,1
6092,3116,viability,3
6093,3117,analysts,1
6094,3118,judgements,1
6095,3119,conclusions,4
6096,3119,conclusion,2
6097,3119,Conclusion,2
6098,3120,discuss,11
6099,3120,discusses,2
6100,3120,discussed,7
6101,3120,discussing,2
6102,3120,Discussed,1
6103,3121,dyestuff,1
6104,3121,dyestuffs,1
6105,3122,traders,1
6106,3122,trader,1
6107,3123,distributors,2
6108,3124,merchants,2
6109,3124,merchant,1
6110,3125,Calvin,1
6111,3126,Ottoman,1
6112,3127,founding,1
6113,3128,Republic,1
6114,3129,Le,2
6115,3130,Demonstration,1
6116,3130,demonstrations,3
6117,3131,talkies,1
6118,3132,Hubble,1
6119,3133,galaxies,1
6120,3134,Milky,1
6121,3135,rapid,10
6122,3136,infancy,1
6123,3137,discoveries,3
6124,3137,discovery,3
6125,3138,fledgling,1
6126,3139,shortages,4
6127,3140,wave,7
6128,3140,waves,2
6129,3140,waved,4
6130,3140,Wave,1
6131,3140,waving,1
6132,3141,pure,2
6133,3141,Pure,1
6134,3142,applied,2
6135,3143,advances,1
6136,3143,advancing,1
6137,3143,advance,2
6138,3144,invention,1
6139,3145,pesticides,1
6140,3146,pharmaceuticals,1
6141,3147,decimated,1
6142,3148,introduced,8
6143,3148,introduce,9
6144,3148,introducing,4
6145,3149,barriers,6
6146,3149,barrier,2
6147,3150,highlighting,3
6148,3150,highlights,5
6149,3150,highlighted,4
6150,3150,highlight,1
6151,3151,unfair,2
6152,3152,outbreak,6
6153,3152,outbreaks,3
6154,3153,vital,8
6155,3154,shipments,1
6156,3155,Ministry,5
6157,3156,Supply,2
6158,3157,organise,6
6159,3157,organised,8
6160,3157,organising,3
6161,3158,Lend-Lease,1
6162,3159,Allied,1
6163,3160,austerity,1
6164,3161,economy,11
6165,3161,Economy,1
6166,3162,exhaustion,1
6167,3163,aftermath,3
6168,3164,distant,1
6169,3165,protective,3
6170,3166,Duties,2
6171,3167,Act,26
6172,3168,divided,3
6173,3168,divide,2
6174,3169,perceived,3
6175,3169,perceives,1
6176,3170,merits,1
6177,3171,eec,2
6178,3172,undecided,1
6179,3173,turbulent,1
6180,3174,relations,5
6181,3174,relation,2
6182,3175,currency,1
6183,3176,interventionist,1
6184,3177,Chemical,2
6185,3178,Industries,3
6186,3179,Commerce,2
6187,3180,umbrella,1
6188,3181,active,7
6189,3182,Congress,2
6190,3183,anniversary,3
6191,3184,procedures,5
6192,3184,procedure,8
6193,3184,Procedure,1
6194,3185,nationwide,1
6195,3186,Care,5
6196,3187,continuous,4
6197,3188,subscribe,3
6198,3189,Extraordinary,1
6199,3190,overwhelming,2
6200,3191,relocated,2
6201,3191,relocate,1
6202,3191,relocating,1
6203,3192,Cheshire,1
6204,3193,Engineering,3
6205,3194,motion,8
6206,3195,linear,4
6207,3196,oem,7
6208,3197,strategic,4
6209,3197,Strategic,1
6210,3198,component,3
6211,3198,components,3
6212,3199,leadership,5
6213,3200,relationships,7
6214,3200,relationship,10
6215,3201,leading,10
6216,3202,strengthen,2
6217,3202,strengthened,1
6218,3202,strengthening,1
6219,3203,region,9
6220,3203,regions,9
6221,3203,Region,1
6222,3203,Regions,3
6223,3204,chief,6
6224,3205,Systems,4
6225,3206,clash,1
6226,3206,clashes,1
6227,3207,mc,1
6228,3208,vertical,3
6229,3208,Vertical,1
6230,3209,Delta,1
6231,3210,rivals,2
6232,3210,rival,1
6233,3211,acquisition,5
6234,3211,Acquisitions,1
6235,3211,acquisitions,1
6236,3212,servo,1
6237,3213,motors,1
6238,3213,motor,1
6239,3214,worm,1
6240,3215,actuators,1
6241,3216,complement,1
6242,3216,complements,1
6243,3217,Thomson,1
6244,3218,founded,5
6245,3218,founding,1
6246,3219,headquarters,3
6247,3219,Headquarters,1
6248,3220,Germany,27
6249,3220,germany,1
6250,3221,King,14
6251,3221,king,4
6252,3222,Islands,5
6253,3223,plane,2
6254,3224,flat,5
6255,3225,parched,1
6256,3226,indented,2
6257,3226,indent,1
6258,3227,coves,1
6259,3228,harbours,1
6260,3228,harbouring,1
6261,3228,harbour,2
6262,3228,Harbour,1
6263,3229,stretches,3
6264,3229,stretch,5
6265,3229,stretching,3
6266,3229,stretched,2
6267,3230,glorious,1
6268,3231,brochures,1
6269,3232,exact,3
6270,3233,absolute,3
6271,3234,bliss,3
6272,3235,gleaming,1
6273,3235,gleam,1
6274,3236,swaying,1
6275,3237,palm,2
6276,3238,sparkling,2
6277,3239,shades,3
6278,3240,secluded,2
6279,3241,hammock,1
6280,3242,float,1
6281,3242,floating,1
6282,3242,floated,1
6283,3243,cocktail,1
6284,3244,corner,12
6285,3244,corners,4
6286,3245,resorts,1
6287,3245,Resorts,1
6288,3246,Harbour,3
6289,3247,south,1
6290,3248,yachting,1
6291,3249,fraternity,1
6292,3250,scuba,1
6293,3251,diving,1
6294,3252,spring,8
6295,3252,sprung,1
6296,3253,yachts,1
6297,3254,hire,5
6298,3254,hired,3
6299,3255,tropical,2
6300,3256,playground,1
6301,3257,naval,3
6302,3258,defend,1
6303,3259,smitten,1
6304,3260,earnest,1
6305,3261,gnp,1
6306,3262,volcanic,1
6307,3263,freelance,2
6308,3264,co-author,1
6309,3265,Bible,1
6310,3266,king,3
6311,3266,kings,4
6312,3267,cornerstones,1
6313,3268,Isle,4
6314,3269,disputing,1
6315,3269,disputes,1
6316,3269,disputed,1
6317,3269,dispute,1
6318,3270,inspiration,1
6319,3271,compilation,1
6320,3272,figures,5
6321,3272,figure,4
6322,3272,Figures,1
6323,3273,Bailey,1
6324,3273,bailey,1
6325,3274,Gold,2
6326,3274,gold,2
6327,3275,dub,2
6328,3276,previously,6
6329,3277,unreleased,1
6330,3278,exceptional,1
6331,3278,Exceptional,1
6332,3279,Black,6
6333,3279,black,1
6334,3280,artwork,1
6335,3281,dean,2
6336,3282,chain,1
6337,3282,Chain,1
6338,3283,johnny,1
6339,3284,rock,1
6340,3285,me,4
6341,3285,Me,1
6342,3286,did,1
6343,3287,admiral,2
6344,3288,light,1
6345,3289,mine,1
6346,3290,super,1
6347,3291,gwan,1
6348,3292,dub,3
6349,3293,plate,2
6350,3294,on,1
6351,3295,to,6
6352,3296,hit,1
6353,3297,hdd,4
6354,3298,floppy,7
6355,3299,tapes,1
6356,3299,tape,1
6357,3300,Digital,12
6358,3301,warranty,2
6359,3302,ordinary,2
6360,3303,ibm,1
6361,3304,manufacturer,14
6362,3304,manufacturers,6
6363,3305,ram,2
6364,3306,critical,17
6365,3307,perfectly,3
6366,3308,rating,4
6367,3308,Rating,4
6368,3309,bay,11
6369,3309,bays,6
6370,3310,cram,1
6371,3311,installation,15
6372,3311,installations,2
6373,3312,differ,4
6374,3312,differs,1
6375,3312,differing,1
6376,3313,ata,51
6377,3314,scsi,9
6378,3315,ide,46
6379,3316,retail,7
6380,3316,retails,1
6381,3317,erase,1
6382,3317,erased,2
6383,3318,illegal,25
6384,3319,pornography,1
6385,3320,software,16
6386,3321,data,12
6387,3322,repaired,1
6388,3322,repair,4
6389,3323,resold,1
6390,3324,improbable,1
6391,3325,stolen,3
6392,3325,stole,1
6393,3326,recover,2
6394,3326,recovering,1
6395,3327,forensically,1
6396,3328,arrested,6
6397,3328,arrest,3
6398,3329,delicate,3
6399,3330,hardware,6
6400,3331,mail,2
6401,3331,mailed,1
6402,3332,courier,4
6403,3333,ram,3
6404,3334,brand,6
6405,3334,brands,1
6406,3335,editing,4
6407,3335,edited,3
6408,3336,motherboard,64
6409,3337,inbuilt,1
6410,3338,Controller,1
6411,3339,adapter,9
6412,3340,id,2
6413,3341,daisy,1
6414,3342,terminated,1
6415,3343,tutorials,4
6416,3343,Tutorial,1
6417,3344,button,6
6418,3344,buttons,1
6419,3345,screws,17
6420,3345,screw,2
6421,3345,Screws,1
6422,3345,screwed,1
6423,3346,inch,7
6424,3346,inches,3
6425,3347,caddy,1
6426,3348,accessories,2
6427,3348,accessory,2
6428,3349,automatically,6
6429,3350,Two,7
6430,3351,ribbon,28
6431,3352,norm,1
6432,3353,serial,8
6433,3353,Serial,10
6434,3353,serials,1
6435,3354,pci,20
6436,3355,accommodate,7
6437,3356,connector,23
6438,3356,connectors,8
6439,3357,conductors,3
6440,3358,add-on,1
6441,3359,maximum,8
6442,3360,mode,15
6443,3360,modes,12
6444,3360,model,1
6445,3361,thinner,2
6446,3361,thin,1
6447,3361,thinning,1
6448,3362,conversion,2
6449,3363,differences,5
6450,3363,difference,7
6451,3363,Differences,1
6452,3364,mixture,3
6453,3364,mixtures,1
6454,3365,psu,8
6455,3366,overheating,1
6456,3367,Power,20
6457,3368,high-speed,2
6458,3369,failure,2
6459,3370,drilling,1
6460,3371,mounting,9
6461,3371,mount,5
6462,3371,mounted,3
6463,3372,holes,7
6464,3372,hole,4
6465,3373,usb,5
6466,3374,disk,3
6467,3374,disks,1
6468,3375,socket,5
6469,3375,sockets,1
6470,3376,cd,23
6471,3376,cds,3
6472,3377,occupy,2
6473,3377,occupied,5
6474,3377,occupying,2
6475,3377,occupies,1
6476,3378,cooling,1
6477,3379,newsgroup,1
6478,3380,rubber,1
6479,3381,shield,2
6480,3382,bend,4
6481,3383,dvd,9
6482,3384,tabs,1
6483,3384,tab,3
6484,3384,tabbed,4
6485,3384,Tabbed,2
6486,3385,swap,5
6487,3386,hurry,3
6488,3387,penetrate,2
6489,3388,render,4
6490,3388,rendered,1
6491,3388,rendering,2
6492,3388,Renders,2
6493,3389,downloaded,7
6494,3390,vendor,1
6495,3390,vendors,1
6496,3391,orientation,5
6497,3392,vertically,6
6498,3393,horizontally,2
6499,3394,precautions,1
6500,3395,clearance,1
6501,3395,clearances,1
6502,3396,unc,1
6503,3397,inserted,4
6504,3397,inserts,1
6505,3398,mounting,1
6506,3399,torque,1
6507,3400,printed,1
6508,3401,pcb,1
6509,3402,bearings,2
6510,3403,accelerated,1
6511,3404,bios,8
6512,3405,annotated,2
6513,3406,browser,27
6514,3406,browsers,7
6515,3407,Headers,2
6516,3408,msi,1
6517,3409,simplicity,3
6518,3410,keyed,5
6519,3411,consult,6
6520,3411,Consult,2
6521,3411,consulting,1
6522,3412,possess,2
6523,3412,Possessing,1
6524,3413,download,9
6525,3413,Download,1
6526,3414,diagram,3
6527,3414,diagrams,2
6528,3415,Slave,3
6529,3416,cs,4
6530,3417,Cable,10
6531,3418,offended,1
6532,3419,Primary,8
6533,3420,Secondary,2
6534,3421,terminology,2
6535,3422,absurd,1
6536,3423,Cap,2
6537,3424,cache,1
6538,3425,Windows,25
6539,3426,fat32,1
6540,3427,xp,6
6541,3428,ntfs,1
6542,3429,setup,5
6543,3429,Setup,1
6544,3430,Service,14
6545,3431,incorporates,2
6546,3431,incorporated,12
6547,3431,incorporate,1
6548,3432,upgrade,1
6549,3433,capable,7
6550,3434,plus,8
6551,3435,middle,2
6552,3436,grey,5
6553,3437,partition,2
6554,3437,Partition,1
6555,3438,operating,2
6556,3439,plugs,2
6557,3439,plug,4
6558,3439,plugging,1
6559,3440,edge,5
6560,3440,edged,1
6561,3440,edges,2
6562,3441,cutting,3
6563,3442,ridge,2
6564,3442,ridges,1
6565,3443,underside,1
6566,3444,designers,2
6567,3444,designer,1
6568,3445,technicians,1
6569,3446,fixed,5
6570,3446,Fixed,1
6571,3447,clumsy,1
6572,3448,container,1
6573,3449,boot,3
6574,3449,boots,1
6575,3449,Boots,1
6576,3450,etc.,11
6577,3451,t,2
6578,3452,drawing,1
6579,3453,opposite,3
6580,3454,electromagnetic,1
6581,3455,interference,1
6582,3456,Standard,2
6583,3457,Cables,2
6584,3458,dma,24
6585,3459,limitations,4
6586,3460,parallel,2
6587,3461,Problems,1
6588,3462,optical,1
6589,3463,Auto,1
6590,3464,slowest,3
6591,3464,slows,1
6592,3464,Slower,1
6593,3464,slow,6
6594,3465,hence,1
6595,3465,Hence,1
6596,3466,Direct,2
6597,3467,disabled,2
6598,3467,disable,3
6599,3467,disabling,1
6600,3468,headings,5
6601,3469,reboot,6
6602,3469,Reboot,1
6603,3470,bypass,1
6604,3471,processor,1
6605,3471,processors,2
6606,3472,improves,3
6607,3472,improve,12
6608,3472,improving,6
6609,3472,Improving,2
6610,3472,improved,4
6611,3473,timing,5
6612,3474,rectify,3
6613,3475,elderly,2
6614,3476,sharing,8
6615,3476,share,12
6616,3476,Share,6
6617,3476,shared,2
6618,3477,System,12
6619,3478,Properties,2
6620,3479,icon,1
6621,3480,Panel,2
6622,3481,Performance,7
6623,3482,ms,6
6624,3483,compatibility,3
6625,3483,Compatibility,2
6626,3484,fitted,2
6627,3485,expansion,6
6628,3485,Expansion,1
6629,3486,Floppy,1
6630,3487,An,3
6631,3488,appropriately,1
6632,3489,outlets,4
6633,3489,outlet,3
6634,3490,burner,4
6635,3490,burners,1
6636,3491,prone,1
6637,3492,vibrations,2
6638,3492,Vibrations,1
6639,3492,vibration,3
6640,3493,lens,2
6641,3494,axis,1
6642,3495,confirmation,2
6643,3496,fdd,5
6644,3497,strands,2
6645,3497,stranded,1
6646,3497,strand,1
6647,3498,convention,1
6648,3498,Convention,1
6649,3498,conventions,1
6650,3499,correctly,2
6651,3500,inlet,1
6652,3501,switched,2
6653,3501,switch,4
6654,3501,switching,4
6655,3502,floppy-drive,1
6656,3503,pushed,5
6657,3503,pushing,1
6658,3504,weaken,1
6659,3504,weakened,2
6660,3505,extraction,1
6661,3506,cd-rom,1
6662,3507,burn,2
6663,3507,burned,2
6664,3507,burning,1
6665,3508,cd-r,2
6666,3509,cd-rw,1
6667,3510,back-up,1
6668,3511,restored,2
6669,3511,restore,2
6670,3512,wipe,2
6671,3512,wiped,1
6672,3513,xxxx,2
6673,3514,th,13
6674,3515,Phone,1
6675,3516,slim,1
6676,3517,Cars,1
6677,3518,unwise,1
6678,3519,scooped,1
6679,3520,reprinted,1
6680,3521,pollen,1
6681,3522,grains,1
6682,3522,grain,1
6683,3523,nasal,1
6684,3524,forensics,1
6685,3525,topic,2
6686,3525,topics,1
6687,3526,printed,4
6688,3526,print,1
6689,3526,printing,1
6690,3527,Scirocco,1
6691,3528,excluding,1
6692,3528,excluded,1
6693,3529,outlay,1
6694,3530,charge,6
6695,3530,charged,7
6696,3530,charges,1
6697,3530,Charging,1
6698,3531,monthly,4
6699,3532,steep,2
6700,3532,steeped,1
6701,3533,handset,1
6702,3534,reflection,8
6703,3535,flicked,1
6704,3536,drone,1
6705,3537,silence,3
6706,3538,Energy,11
6707,3539,evident,3
6708,3540,laptop,3
6709,3541,subsidiary,5
6710,3542,capitalise,1
6711,3543,publicity,3
6712,3544,venture,1
6713,3545,absence,5
6714,3546,nought,2
6715,3547,holding,2
6716,3547,holdings,6
6717,3548,obvious,6
6718,3549,yellow,3
6719,3549,Yellow,1
6720,3550,digger,1
6721,3551,Technology,7
6722,3552,respectable,2
6723,3553,steady,1
6724,3554,optimistic,1
6725,3555,profitable,1
6726,3556,ownership,7
6727,3556,Ownership,1
6728,3557,domains.,1
6729,3558,responded,3
6730,3558,respond,4
6731,3558,responding,2
6732,3558,Responding,1
6733,3559,acquiring,2
6734,3559,acquired,6
6735,3559,acquire,1
6736,3560,viewing,3
6737,3561,mishandled,1
6738,3562,underlines,2
6739,3562,underlined,1
6740,3563,convincing,2
6741,3564,bluster,2
6742,3565,Evidently,1
6743,3566,follow-up,1
6744,3567,Guardian,3
6745,3568,Federation,3
6746,3569,Software,6
6747,3570,Alliance,1
6748,3570,alliance,2
6749,3571,correspondent,1
6750,3572,arose,3
6751,3572,arising,1
6752,3572,arise,1
6753,3572,arises,1
6754,3573,muddy,1
6755,3574,Fast,6
6756,3575,feedback,4
6757,3575,feedbacks,1
6758,3576,anger,2
6759,3577,annoyance,1
6760,3578,reprisals,1
6761,3579,anonymity,1
6762,3580,praising,1
6763,3580,praise,5
6764,3580,praised,1
6765,3581,fuss,2
6766,3582,cautious,2
6767,3583,treading,1
6768,3583,trod,1
6769,3584,heavily,2
6770,3585,prides,2
6771,3585,pride,1
6772,3586,publishers,2
6773,3586,Publisher,5
6774,3587,licensing,1
6775,3588,lawyer,5
6776,3589,prosecution,4
6777,3590,defence,6
6778,3590,defences,4
6779,3591,stick,7
6780,3591,stuck,1
6781,3591,sticks,1
6782,3592,soliloquy,1
6783,3593,Adam,6
6784,3594,solo,1
6785,3595,chip,5
6786,3595,chips,1
6787,3596,definite,2
6788,3597,keyboard,3
6789,3597,keyboards,2
6790,3598,playing,4
6791,3599,riff,1
6792,3600,intro,1
6793,3601,upbeat,3
6794,3602,sophisticated,1
6795,3603,backing,1
6796,3604,gentle,3
6797,3605,beautiful,7
6798,3605,Beautiful,1
6799,3606,touch,4
6800,3606,touched,1
6801,3606,touches,1
6802,3606,touching,1
6803,3607,melancholy,1
6804,3608,harmonies,3
6805,3608,harmony,1
6806,3609,vocalist,1
6807,3610,Angels,2
6808,3611,atmospheric,1
6809,3612,bouncier,1
6810,3613,frame,5
6811,3613,framed,1
6812,3613,frames,1
6813,3614,catchy,3
6814,3615,chorus,2
6815,3616,piano,2
6816,3616,pianos,1
6817,3617,accompaniment,1
6818,3618,verse,4
6819,3618,verses,4
6820,3619,Little,3
6821,3620,Justice,1
6822,3621,rhythm,1
6823,3622,driving,2
6824,3623,Hammond,1
6825,3624,finale,1
6826,3625,Heart,1
6827,3626,spirits,2
6828,3626,spirit,9
6829,3627,souring,1
6830,3628,spine,1
6831,3629,tingling,2
6832,3630,balmy,1
6833,3631,cockles,1
6834,3632,harder,2
6835,3633,percussion,2
6836,3634,beginning,6
6837,3634,beginnings,2
6838,3635,ivories,1
6839,3635,ivory,1
6840,3636,throbbing,1
6841,3637,bass,2
6842,3638,Strange,1
6843,3639,brilliant,7
6844,3640,honky,1
6845,3641,Tear,1
6846,3642,subdued,1
6847,3643,refrain,1
6848,3644,rounded,1
6849,3645,summing,1
6850,3645,sum,3
6851,3646,Vibrator,3
6852,3647,vibrator,3
6853,3648,naughty,1
6854,3649,dolphin,2
6855,3649,dolphins,7
6856,3650,soft,5
6857,3651,pearls,3
6858,3651,pearled,1
6859,3652,rotate,3
6860,3652,rotating,1
6861,3653,sensation,4
6862,3654,dual,4
6863,3655,fo,3
6864,3656,strength,6
6865,3656,strengths,2
6866,3657,Info,3
6867,3658,rabbit,3
6868,3658,rabbits,2
6869,3659,quick,7
6870,3660,bargains,1
6871,3661,dollar,1
6872,3662,commission,3
6873,3662,commissioned,2
6874,3662,Commission,1
6875,3663,Dealership,1
6876,3663,dealership,6
6877,3664,exchange,3
6878,3664,exchanged,2
6879,3665,banger,2
6880,3666,shaped,1
6881,3667,selling,2
6882,3668,trading,2
6883,3669,scrap,1
6884,3670,yard,2
6885,3670,yards,1
6886,3671,mileage,1
6887,3672,privately,2
6888,3672,Privately,1
6889,3673,pitfalls,2
6890,3674,workshops,4
6891,3674,workshop,4
6892,3675,helpful,3
6893,3676,changing,1
6894,3677,hplc,1
6895,3678,organic,2
6896,3679,inorganic,1
6897,3680,forensic,1
6898,3680,Forensic,1
6899,3681,constituents,1
6900,3681,constituent,1
6901,3682,equipped,2
6902,3682,equips,1
6903,3683,pda,1
6904,3684,detector,1
6905,3685,spectra,1
6906,3686,retention,5
6907,3687,subscriptions,1
6908,3687,subscription,4
6909,3688,affiliated,1
6910,3689,lawns,2
6911,3690,principal,4
6912,3690,Principal,7
6913,3691,prestigious,2
6914,3692,tournament,2
6915,3692,Tournament,3
6916,3692,tournaments,2
6917,3693,Kingston,2
6918,3694,map,3
6919,3694,Maps,1
6920,3694,Map,1
6921,3695,United,4
6922,3696,Quality,4
6923,3697,Ash,9
6924,3697,ash,1
6925,3698,mw,1
6926,3699,Station,23
6927,3700,Wales,32
6928,3701,pfa,6
6929,3702,Coal,2
6930,3703,Products,3
6931,3704,Ltd,21
6932,3704,ltd,5
6933,3705,ash,8
6934,3705,ashes,4
